Name/Alias,Systematic Name
TOR2,['YKL203C']
TOR3,['YNL088W']
TORC2 complex subunit TSC11,['YER093C']
TOS1,['YBR162C']
TOS10,['YGR153W']
TOS11,['YOR248W']
TOS2,['YGR221C']
TOS3,['YGL179C']
TOS4,['YLR183C']
TOS5,['YKR011C']
TOS6,['YNL300W']
TOS7,['YOL019W']
TOS8,['YGL096W']
TOS9,['YEL007W']
TOT1,['YLR384C']
TOT2,['YGR200C']
TOT3,['YPL086C']
TOT4,['YKL110C']
TOT5,['YHR187W']
TOT6,['YMR312W']
TOT7,['YPL101W']
TPA1,['YER049W']
TPC1,['YGR096W']
TPD1,['YDL006W']
TPD3,['YAL016W']
TPE1,['YGL013C']
TPE2,['YBL005W']
TPE3,['YGL013C']
TPH3,['YJL016W']
TPI1,['YDR050C']
TPK1,['YJL164C']
TPK2,['YPL203W']
TPK3,['YKL166C']
TPM1,['YNL079C']
TPM2,['YIL138C']
TPN1,['YGL186C']
TPO1,['YLL028W']
TPO2,['YGR138C']
TPO3,['YPR156C']
TPO4,['YOR273C']
TPO5,['YKL174C']
TPP1,['YMR156C']
TPS1,['YBR126C']
TPS2,['YDR074W']
TPS3,['YMR261C']
TPT1,['YOL102C']
TPX1,['YML028W']
TRA1,['YHR099W']
TRA3,['YOR260W']
TRAPP complex core subunit BET3,['YKR068C']
TRAPP subunit BET5,['YML077W']
TRAPP subunit TRS20,['YBR254C']
TRAPP subunit TRS23,['YDR246W']
TRAPP subunit TRS31,['YDR472W']
TRE1,['YPL176C']
TRE2,['YOR256C']
TRF1,['YDR138W']
TRF3,['YNL088W']
TRF4,['YOL115W']
TRF5,['YNL299W']
TRG1,['YCL043C']
TRI1,['YMR233W']
TRK1,['YJL129C']
TRK2,['YKR050W']
TRL1,['YJL087C']
TRM1,['YDR120C']
TRM10,['YOL093W']
TRM11,['YOL124C']
TRM112,['YNR046W']
TRM12,['YML005W']
TRM13,['YOL125W']
TRM140,['YOR239W']
TRM2,['YKR056W']
TRM3,['YDL112W']
TRM4,['YBL024W']
TRM44,['YPL030W']
TRM5,['YHR070W']
TRM6,['YNL062C']
TRM61,['YJL125C']
TRM7,['YBR061C']
TRM732,['YMR259C']
TRM734,['YPL183C']
TRM8,['YDL201W']
TRM82,['YDR165W']
TRM9,['YML014W']
TRP1,['YDR007W']
TRP2,['YER090W']
TRP3,['YKL211C']
TRP4,['YDR354W']
TRP5,['YGL026C']
TRPY1,['YOR087W']
TRR1,['YDR353W']
TRR2,['YHR106W']
TRS120,['YDR407C']
TRS130,['YMR218C']
TRS20,['YBR254C']
TRS23,['YDR246W']
TRS31,['YDR472W']
TRS33,['YOR115C']
TRS65,['YGR166W']
TRS85,['YDR108W']
TRX1,['YLR043C']
TRX2,['YGR209C']
TRX3,['YCR083W']
TRZ1,['YKR079C']
TS26,['YLR268W']
TS4572,['YPR033C']
TSA1,['YML028W']
TSA2,['YDR453C']
TSC1,['YDR062W']
TSC10,['YBR265W']
TSC11,['YER093C']
TSC13,['YDL015C']
TSC2,['YMR296C']
TSC3,['YBR058C-A']
TSF3,['YNL236W']
TSG2,['YMR005W']
TSL26,['YLR268W']
TSL7,['YNL098C']
TSM0115,['YPL028W']
TSM0185,['YJL005W']
TSM1,['YCR042C']
TSM437,['YGL097W']
TSM4572,['YPR033C']
TSM7269,['YBR055C']
TSP1,['YMR039C']
TSR1,['YDL060W']
TSR2,['YLR435W']
TSR3,['YOR006C']
TSR4,['YOL022C']
TSS1,['YBR126C']
TST1,['YML061C']
TSV115,['YAL001C']
TTI1,['YKL033W']
TTI2,['YJR136C']
TTP1,['YBR015C']
TTR1,['YDR513W']
TTS1,['YGR185C']
TUB1,['YML085C']
TUB2,['YFL037W']
TUB3,['YML124C']
TUB4,['YLR212C']
TUC1,['YGL211W']
TUC2,['YNL119W']
TUL1,['YKL034W']
TUM1,['YOR251C']
TUP1,['YCR084C']
TUP7,['YOL001W']
TUR1,['YBR243C']
TUS1,['YLR425W']
TVP15,['YDR100W']
TVP18,['YMR071C']
TVP23,['YDR084C']
TVP38,['YKR088C']
TVS1,['YCR061W']
TWF1,['YGR080W']
TWT1,['YHR208W']
TWT2,['YJR148W']
TYC1,['YBR296C-A']
TYE2,['YJL176C']
TYE3,['YOR290C']
TYE4,['YBR289W']
TYE7,['YOR344C']
TYR1,['YBR166C']
TYR7,['YPR060C']
TYS1,['YGR185C']
TYW1,['YPL207W']
TYW2,['YML005W']
TYW3,['YGL050W']
TYW4,['YOL141W']
TafII130,['YGR274C']
TafII145,['YGR274C']
TafII150,['YCR042C']
TafII17,['YMR236W']
TafII19,['YML098W']
TafII25,['YDR167W']
TafII30,['YPL129W']
TafII40,['YML015C']
TafII47,['YPL011C']
TafII48,['YMR005W']
TafII60,['YGL112C']
TafII61,['YDR145W']
TafII65,['YML114C']
TafII67,['YMR227C']
TafII68,['YDR145W']
TafII90,['YBR198C']
Tat-D,['YBL055C']
TyrRS,['YGR185C']
U1 snRNP complex subunit SNP1,['YIL061C']
U1-70K,['YIL061C']
U1-A,['YBR119W']
U1-C,['YLR298C']
U1A,['YBR119W']
U1C,['YLR298C']
U2 snRNP complex subunit BUD31,['YCR063W']
U2 snRNP complex subunit CUS1,['YMR240C']
U2 snRNP complex subunit CUS2,['YNL286W']
U2 snRNP complex subunit HSH155,['YMR288W']
U2 snRNP complex subunit HSH49,['YOR319W']
U2 snRNP complex subunit IST3,['YIR005W']
U2 snRNP complex subunit LEA1,['YPL213W']
U2 snRNP complex subunit MSL1,['YIR009W']
U2 snRNP complex subunit RDS3,['YPR094W']
U2 snRNP complex subunit RSE1,['YML049C']
U2 snRNP complex subunit YSF3,['YNL138W-A']
U2-type spliceosomal complex subunit CWC15,['YDR163W']
U2-type spliceosomal complex subunit CWC21,['YDR482C']
U2-type spliceosomal complex subunit CWC22,['YGR278W']
U2-type spliceosomal complex subunit CWC23,['YGL128C']
U2-type spliceosomal complex subunit CWC24,['YLR323C']
U2-type spliceosomal complex subunit CWC25,['YNL245C']
U4/U6-U5 snRNP complex subunit DIB1,['YPR082C']
U4/U6-U5 snRNP complex subunit LSM3,['YLR438C-A']
U4/U6-U5 snRNP complex subunit LSM6,['YDR378C']
U4/U6-U5 snRNP complex subunit LSM8,['YJR022W']
U4/U6-U5 snRNP complex subunit PRP3,['YDR473C']
U4/U6-U5 snRNP complex subunit PRP31,['YGR091W']
U4/U6-U5 snRNP complex subunit PRP38,['YGR075C']
U4/U6-U5 snRNP complex subunit PRP4,['YPR178W']
U4/U6-U5 snRNP complex subunit PRP6,['YBR055C']
U4/U6-U5 snRNP complex subunit PRP8,['YHR165C']
U4/U6-U5 snRNP complex subunit SNU23,['YDL098C']
U4/U6-U5 snRNP complex subunit SNU66,['YOR308C']
U4/U6-U5 snRNP complex subunit SPP381,['YBR152W']
U5 snRNP GTPase SNU114,['YKL173W']
U5 snRNP complex subunit AAR2,['YBL074C']
U5 snRNP complex subunit LIN1,['YHR156C']
U6 snRNA complex subunit LSM4,['YER112W']
U6 snRNP complex subunit PRP24,['YMR268C']
UAF30,['YOR295W']
UAL1,['YDR390C']
UAP1,['YDL103C']
UB11,['YIL148W']
UB12,['YKR094C']
UB13,['YLR167W']
UB14,['YLL039C']
UBA1,['YKL210W']
UBA2,['YDR390C']
UBA3,['YPR066W']
UBA4,['YHR111W']
UBC1,['YDR177W']
UBC10,['YGR133W']
UBC11,['YOR339C']
UBC12,['YLR306W']
UBC13,['YDR092W']
UBC2,['YGL058W']
UBC3,['YDR054C']
UBC4,['YBR082C']
UBC5,['YDR059C']
UBC6,['YER100W']
UBC7,['YMR022W']
UBC8,['YEL012W']
UBC9,['YDL064W']
UBI1,['YIL148W']
UBI2,['YKR094C']
UBI3,['YLR167W']
UBI4,['YLL039C']
UBP1,['YDL122W']
UBP10,['YNL186W']
UBP11,['YKR098C']
UBP12,['YJL197W']
UBP13,['YBL067C']
UBP14,['YBR058C']
UBP15,['YMR304W']
UBP16,['YPL072W']
UBP2,['YOR124C']
UBP3,['YER151C']
UBP4,['YDR069C']
UBP5,['YER144C']
UBP6,['YFR010W']
UBP7,['YIL156W']
UBP8,['YMR223W']
UBP9,['YER098W']
UBR1,['YGR184C']
UBR2,['YLR024C']
UBS1,['YBR165W']
UBX1,['YBL058W']
UBX2,['YML013W']
UBX3,['YDL091C']
UBX4,['YMR067C']
UBX5,['YDR330W']
UBX6,['YJL048C']
UBX7,['YBR273C']
UBY1,['YER125W']
UCC1,['YLR224W']
UCR2,['YPR191W']
UCR6,['YFR033C']
UCR7,['YDR529C']
UCR9,['YGR183C']
UDP-N-acetylglucosamine diphosphorylase,['YDL103C']
UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase,['YBR243C']
UDP-galactose transporter HUT1,['YPL244C']
UDP-glucose:hexose-1-phosphate uridylyltransferase,['YBR018C']
UFD1,['YGR048W']
UFD2,['YDL190C']
UFD3,['YKL213C']
UFD4,['YKL010C']
UFD5,['YDL020C']
UFE1,['YOR075W']
UFO1,['YML088W']
UGA1,['YGR019W']
UGA2,['YBR006W']
UGA3,['YDL170W']
UGA35,['YIR023W']
UGA4,['YDL210W']
UGA43,['YKR034W']
UGA5,['YBR006W']
UGO1,['YDR470C']
UGO2,['YGR101W']
UGP1,['YKL035W']
UGT51,['YLR189C']
UGX1,['YMR138W']
UGX2,['YDL169C']
UIP1,['YDR192C']
UIP2,['YAL014C']
UIP3,['YAR027W']
UIP4,['YPL186C']
UIP5,['YKR044W']
ULA1,['YPL003W']
ULI1,['YFR026C']
ULL1,['YDR409W']
ULP1,['YPL020C']
ULP2,['YIL031W']
ULS1,['YOR191W']
ULS2,['YDL013W']
UME1,['YPL139C']
UME2,['YDR443C']
UME3,['YNL025C']
UME4,['YOL004W']
UME5,['YPL042C']
UME6,['YDR207C']
UMP1,['YBR173C']
UMR7,['YCR084C']
UNG1,['YML021C']
UPC2,['YDR213W']
UPF1,['YMR080C']
UPF2,['YHR077C']
UPF3,['YGR072W']
UPS1,['YLR193C']
UPS2,['YLR168C']
UPS3,['YDR185C']
URA1,['YKL216W']
URA10,['YMR271C']
URA2,['YJL130C']
URA3,['YEL021W']
URA4,['YLR420W']
URA5,['YML106W']
URA6,['YKL024C']
URA7,['YBL039C']
URA8,['YJR103W']
URB1,['YKL014C']
URB2,['YJR041C']
URC2,['YDR520C']
URE1,['YOR375C']
URE2,['YNL229C']
UREP1,['YJR152W']
URH1,['YDR400W']
URI1,['YFL023W']
URK1,['YNR012W']
URM1,['YIL008W']
URN1,['YPR152C']
URP1,['YBR191W']
URP2,['YHL015W']
URR1,['YPL042C']
USA1,['YML029W']
USA2,['YHR165C']
USA3,['YBR102C']
USA4,['YNL192W']
USB1,['YLR132C']
USE1,['YGL098W']
USO1,['YDL058W']
USS1,['YER112W']
USS2,['YLR438C-A']
USV1,['YPL230W']
UTH1,['YKR042W']
UTH2,['YDR227W']
UTH4,['YGL178W']
UTP glucose-1-phosphate uridylyltransferase,['YKL035W']
UTP--glucose-1-phosphate uridylyltransferase,['YHL012W']
UTP1,['YCR057C']
UTP10,['YJL109C']
UTP11,['YKL099C']
UTP12,['YLR129W']
UTP13,['YLR222C']
UTP14,['YML093W']
UTP15,['YMR093W']
UTP16,['YOR078W']
UTP17,['YPL126W']
UTP18,['YJL069C']
UTP19,['YPR144C']
UTP2,['YDL148C']
UTP20,['YBL004W']
UTP21,['YLR409C']
UTP22,['YGR090W']
UTP23,['YOR004W']
UTP24,['YDR339C']
UTP25,['YIL091C']
UTP3,['YDL153C']
UTP30,['YKR060W']
UTP4,['YDR324C']
UTP5,['YDR398W']
UTP6,['YDR449C']
UTP7,['YER082C']
UTP8,['YGR128C']
UTP9,['YHR196W']
UTR1,['YJR049C']
UTR2,['YEL040W']
UTR3,['YJR050W']
UTR4,['YEL038W']
UTR5,['YEL035C']
UV-damaged DNA-binding protein RAD7,['YJR052W']
VAB2,['YEL005C']
VAB31,['YEL005C']
VAB36,['YHR195W']
VAC1,['YDR323C']
VAC14,['YLR386W']
VAC17,['YCL063W']
VAC3,['YLR417W']
VAC4,['YBR097W']
VAC5,['YOL001W']
VAC6,['YGR233C']
VAC7,['YNL054W']
VAC8,['YEL013W']
VAM1,['YMR231W']
VAM10,['YOR068C']
VAM2,['YDR080W']
VAM3,['YOR106W']
VAM4,['YML001W']
VAM5,['YLR396C']
VAM6,['YDL077C']
VAM7,['YGL212W']
VAM8,['YLR148W']
VAM9,['YPL045W']
VAN1,['YML115C']
VAN2,['YGL225W']
VAP1,['YBR069C']
VAR1,['Q0140']
VARI,['Q0140']
VAS1,['YGR094W']
VAT2,['YBR127C']
VAT3,['YKL080W']
VBA1,['YMR088C']
VBA2,['YBR293W']
VBA3,['YCL069W']
VBA4,['YDR119W']
VBA5,['YKR105C']
VBM1,['YLR372W']
VBM2,['YCR034W']
VCX1,['YDL128W']
VDAC,['YNL055C']
VEL1,['YGL258W']
VFA1,['YER128W']
VHC1,['YBR235W']
VHR1,['YIL056W']
VHR2,['YER064C']
VHS1,['YDR247W']
VHS2,['YIL135C']
VHS3,['YOR054C']
VHT1,['YGR065C']
VID1,['YML008C']
VID21,['YDR359C']
VID22,['YLR373C']
VID24,['YBR105C']
VID27,['YNL212W']
VID28,['YIL017C']
VID30,['YGL227W']
VID31,['YKL054C']
VIG4,['YGL225W']
VIG9,['YDL055C']
VIK1,['YPL253C']
VIP1,['YLR410W']
VLD1,['YIR014W']
VMA1,['YDL185W']
VMA10,['YHR039C-A']
VMA11,['YPL234C']
VMA12,['YKL119C']
VMA13,['YPR036W']
VMA16,['YHR026W']
VMA2,['YBR127C']
VMA21,['YGR105W']
VMA22,['YHR060W']
VMA3,['YEL027W']
VMA4,['YOR332W']
VMA41,['YGR155W']
VMA45,['YNL238W']
VMA5,['YKL080W']
VMA6,['YLR447C']
VMA7,['YGR020C']
VMA8,['YEL051W']
VMA9,['YCL005W-A']
VMR1,['YHL035C']
VMS1,['YDR049W']
VNX1,['YNL321W']
VOA1,['YGR106C']
VPH1,['YOR270C']
VPH2,['YKL119C']
VPH6,['YHR060W']
VPL1,['YKR001C']
VPL10,['YMR077C']
VPL11,['YLR417W']
VPL12,['YJR102C']
VPL13,['YPL065W']
VPL14,['YPL002C']
VPL15,['YCL008C']
VPL16,['YLR119W']
VPL17,['YLR360W']
VPL18,['YDL077C']
VPL19,['YBR097W']
VPL2,['YKL002W']
VPL20,['YDR080W']
VPL21,['YDR323C']
VPL22,['YDL077C']
VPL23,['YNR006W']
VPL24,['YGL212W']
VPL25,['YLR396C']
VPL26,['YKL041W']
VPL27,['YDR456W']
VPL28,['YGL095C']
VPL3,['YDR495C']
VPL30,['YKR035W-A']
VPL31,['YML097C']
VPL4,['YPR173C']
VPL5,['YLR025W']
VPL6,['YOR036W']
VPL7,['YLR240W']
VPL8,['YAL002W']
VPL9,['YMR231W']
VPS1,['YKR001C']
VPS10,['YBL017C']
VPS11,['YMR231W']
VPS12,['YOR089C']
VPS13,['YLL040C']
VPS14,['YKL002W']
VPS15,['YBR097W']
VPS16,['YPL045W']
VPS17,['YOR132W']
VPS18,['YLR148W']
VPS19,['YDR323C']
VPS2,['YKL002W']
VPS20,['YMR077C']
VPS21,['YOR089C']
VPS22,['YPL002C']
VPS23,['YCL008C']
VPS24,['YKL041W']
VPS25,['YJR102C']
VPS26,['YJL053W']
VPS27,['YNR006W']
VPS28,['YPL065W']
VPS29,['YHR012W']
VPS3,['YDR495C']
VPS30,['YPL120W']
VPS31,['YPL084W']
VPS32,['YLR025W']
VPS33,['YLR396C']
VPS34,['YLR240W']
VPS35,['YJL154C']
VPS36,['YLR417W']
VPS37,['YLR119W']
VPS38,['YLR360W']
VPS39,['YDL077C']
VPS4,['YPR173C']
VPS40,['YBR097W']
VPS41,['YDR080W']
VPS43,['YGL212W']
VPS44,['YDR456W']
VPS45,['YGL095C']
VPS46,['YKR035W-A']
VPS5,['YOR069W']
VPS51,['YKR020W']
VPS52,['YDR484W']
VPS53,['YJL029C']
VPS54,['YDR027C']
VPS55,['YJR044C']
VPS6,['YOR036W']
VPS60,['YDR486C']
VPS61,['YDR136C']
VPS62,['YGR141W']
VPS63,['YLR261C']
VPS64,['YDR200C']
VPS65,['YLR322W']
VPS66,['YPR139C']
VPS67,['YKR020W']
VPS68,['YOL129W']
VPS69,['YPR087W']
VPS7,['YLR240W']
VPS70,['YJR126C']
VPS71,['YML041C']
VPS72,['YDR485C']
VPS73,['YGL104C']
VPS74,['YDR372C']
VPS75,['YNL246W']
VPS8,['YAL002W']
VPS9,['YML097C']
VPT1,['YBL017C']
VPT10,['YPR173C']
VPT11,['YMR231W']
VPT12,['YOR089C']
VPT13,['YOR036W']
VPT14,['YKL002W']
VPT15,['YBR097W']
VPT16,['YPL045W']
VPT17,['YDR495C']
VPT18,['YLR148W']
VPT19,['YDR323C']
VPT2,['YLL040C']
VPT20,['YMR077C']
VPT25,['YJR102C']
VPT26,['YKR001C']
VPT27,['YNR006W']
VPT28,['YPL065W']
VPT29,['YLR240W']
VPT3,['YOR132W']
VPT30,['YPL120W']
VPT33,['YLR396C']
VPT4,['YJL053W']
VPT5,['YOR069W']
VPT6,['YHR012W']
VPT7,['YJL154C']
VPT8,['YAL002W']
VPT9,['YML097C']
VRG4,['YGL225W']
VRG7,['YML115C']
VRG8,['YML115C']
VRP1,['YLR337C']
VSB1,['YGR125W']
VSM1,['YER143W']
VTA1,['YLR181C']
VTC1,['YER072W']
VTC2,['YFL004W']
VTC3,['YPL019C']
VTC4,['YJL012C']
VTC5,['YDR089W']
VTH1,['YIL173W']
VTH2,['YJL222W']
VTI1,['YMR197C']
VTS1,['YOR359W']
VVS1,['YBR241C']
WAP1,['YCL025C']
WAR1,['YML076C']
WBP1,['YEL002C']
WD-repeat containing protein SWD2,['YKL018W']
WEB1,['YDL195W']
WEB2,['YHR164C']
WEE1,['YJL187C']
WHI1,['YAL040C']
WHI2,['YOR043W']
WHI3,['YNL197C']
WHI4,['YDL224C']
WHI5,['YOR083W']
WHI6,['YKR020W']
WHI7,['YKR091W']
WHI8,['YGR250C']
WIP1,['YDR374W-A']
WPL1,['YDR014W']
WRS1,['YOL097C']
WSC1,['YOR008C']
WSC2,['YNL283C']
WSC3,['YOL105C']
WSC4,['YHL028W']
WSP1,['YOR220W']
WSS1,['YHR134W']
WTM1,['YOR230W']
WTM2,['YOR229W']
WTM3,['YPL139C']
WWM1,['YFL010C']
XBP1,['YIL101C']
XCM1,['YDR356W']
XDJ1,['YLR090W']
XKS1,['YGR194C']
XPO1,['YGR218W']
XPT1,['YJR133W']
XRN1,['YGL173C']
XRN2,['YOR048C']
XRR1,['YMR087W']
XRS1,['YGL163C']
XRS2,['YDR369C']
XRS4,['YMR224C']
XTC1,['YDR296W']
XYL2,['YLR070C']
Y' -Help1,['YPR204W']
Y' element ATP-dependent helicase protein 1 copy 1,['YDR545W']
Y' element ATP-dependent helicase protein 1 copy 2,['YER190W']
Y' element ATP-dependent helicase protein 1 copy 3,['YGR296W']
Y' element ATP-dependent helicase protein 1 copy 4,['YLR466W']
Y' element ATP-dependent helicase protein 1 copy 5,['YLR467W']
Y' element ATP-dependent helicase protein 1 copy 6,['YNL339C']
Y' element ATP-dependent helicase protein 1 copy 7,['YPL283C']
Y' element ATP-dependent helicase protein 1 copy 8,['YOR396W']
YAE1,['YJR067C']
YAF1,['YAL051W']
YAF5,['YAL055W']
YAF9,['YNL107W']
YAH1,['YPL252C']
YAK1,['YJL141C']
YAL035C-A,['YAL034C-B']
YAL043C-A,['YAL042C-A']
YAL058C-A,['YAL056C-A']
YAL065C-A,['YAL064C-A']
YAP1,['YML007W']
YAP17,['YJR058C']
YAP1801,['YHR161C']
YAP1802,['YGR241C']
YAP19,['YLR170C']
YAP2,['YDR423C']
YAP4,['YOR028C']
YAP5,['YIR018W']
YAP54,['YPL259C']
YAP6,['YDR259C']
YAP7,['YOL028C']
YAP8,['YPR199C']
YAP80,['YJR005W']
YAR044W,['YAR042W']
YAR1,['YPL239W']
YAT1,['YAR035W']
YAT2,['YER024W']
YBH1,['YGL060W']
YBH3,['YNL305C']
YBL039W-A,['YBL039W-B']
YBL101W-C,['YBL100W-C']
YBL103C-A,['YBL104C']
YBP1,['YBR216C']
YBP2,['YGL060W']
YBR075W,['YBR074W']
YBR090C-A,['YBR089C-A']
YBR100W,['YBR098W']
YBT1,['YLL048C']
YC1D,['YHR081W']
YCA1,['YOR197W']
YCAT,['YML042W']
YCC5,['YCL025C']
YCD6,['YCL036W']
YCF1,['YDR135C']
YCG1,['YDR325W']
YCH1,['YGR203W']
YCI1,['YOR219C']
YCK1,['YHR135C']
YCK2,['YNL154C']
YCK3,['YER123W']
YCL003W,['YCL004W']
YCL011C-A,['YCL012C']
YCL012W,['YCL014W']
YCL027C-A,['YCL026C-B']
YCL060C,['YCL061C']
YCL062W,['YCL063W']
YCLX08C,['YCL026C-A']
YCN2,['YKL190W']
YCP1,['YNL239W']
YCP4,['YCR004C']
YCR029C-A,['YCR030C']
YCR055C,['YCR057C']
YCR058C,['YCR057C']
YCR062W,['YCR061W']
YCR070W,['YCR069W']
YCR080W,['YCR081W']
YCR097WB,['YCR097W']
YCRX13W,['YCR073W-A']
YCS4,['YLR272C']
YCS5,['YDR325W']
YCT1,['YLL055W']
YDC1,['YPL087W']
YDH1,['YLR115W']
YDJ1,['YNL064C']
YDL038C,['YDL039C']
YDL134C-A,['YDL133C-A']
YDL159C-A,['YDL159C-B']
YDL159W-B,['YDL159W-A']
YDR406C-A,['YDR406W-A']
YDR474C,['YDR475C']
YDR524C-C,['YDR524C-A']
YDR524W-A,['YDR524W-C']
YEA4,['YEL004W']
YEA6,['YEL006W']
YEATS domain-containing protein YAF9,['YNL107W']
YEB1,['YER016W']
YEB3,['YEL013W']
YEF1,['YEL041W']
YEF3,['YLR249W']
YEH1,['YLL012W']
YEH2,['YLR020C']
YEJ5,['YER005W']
YEL076W-C,['YEL075W-A']
YEL1,['YBL060W']
YEM9,['YER039C']
YEN1,['YER041W']
YET1,['YKL065C']
YET2,['YMR040W']
YET3,['YDL072C']
YFH1,['YDL120W']
YFH7,['YFR007W']
YFL006W,['YFL007W']
YFL011W-A,['YFL010W-A']
YFL018W-A,['YFL017W-A']
YFL030C-A,['YFL031C-A']
YFL035C,['YFL034C-B']
YFL035C-A,['YFL034C-B']
YFL035C-B,['YFL034C-A']
YFL043C,['YFL042C']
YFR024C,['YFR024C-A']
YFT2,['YDR319C']
YFW1,['YHL028W']
YFW12,['YKR013W']
YG100,['YAL005C']
YG101,['YDL229W']
YG102,['YLL024C']
YG103,['YNL209W']
YG106,['YBL075C']
YG107,['YER103W']
YGE1,['YOR232W']
YGK1,['YGL101W']
YGK3,['YOL128C']
YGL023,['YGL014W']
YGL046W,['YGL045W']
YGL210W-A,['YGL211W']
YGP1,['YNL160W']
YGR169C-C,['YGR169C-A']
YGR272C,['YGR271C-A']
YHB1,['YGR234W']
YHB4,['YGR234W']
YHC1,['YLR298C']
YHC3,['YJL059W']
YHC8,['YHL028W']
YHH1,['YDR301W']
YHI9,['YHR029C']
YHK8,['YHR048W']
YHM1,['YDL198C']
YHM2,['YMR241W']
YHP1,['YDR451C']
YHR039BC,['YHR039C-A']
YHR039C-B,['YHR039C-A']
YHR079BC,['YHR079C-A']
YHR079C-B,['YHR079C-A']
YHR1,['YHR111W']
YHS4,['YDL007W']
YIA6,['YIL006W']
YIB1,['YIL011W']
YIB9,['YIR009W']
YIB9w,['YIR009W']
YIF1,['YNL263C']
YIG1,['YPL201C']
YIL015C-A,['YIL014C-A']
YIL017W,['YIL017C']
YIL071W,['YIL071C']
YIM1,['YMR152W']
YIM2,['YMR151W']
YIP1,['YGR172C']
YIP2,['YPR028W']
YIP3,['YNL044W']
YIP4,['YGL198W']
YIP5,['YGL161C']
YIR020W-B,['YIR020W-A']
YJL012C-A,['YJL012C']
YJL017W,['YJL016W']
YJL018W,['YJL019W']
YJL021C,['YJL020C']
YJL127C-A,['YJL127C-B']
YJL127W-B,['YJL127W-A']
YJL205C-A,['YJL205C']
YJL206C-A,['YJL205C']
YJU1,['YKL096W']
YJU2,['YKL095W']
YJU3,['YKL094W']
YK105,['YKR006C']
YKC1,['YJL093C']
YKE2,['YLR200W']
YKE4,['YIL023C']
YKG9,['YKL069W']
YKL097W-A,['YKL096W-A']
YKL1,['YKL144C']
YKL158W,['YKL157W']
YKL199C,['YKL198C']
YKL2,['YKL143W']
YKL200C,['YKL201C']
YKL3,['YKL142W']
YKL4,['YKL141W']
YKL5,['YKL140W']
YKR004C-A,['YKR004C']
YKR099C-A,['YKR100C']
YKR1,['YPL203W']
YKR2,['YMR104C']
YKS4,['YPL195W']
YKS5,['YGR261C']
YKS6,['YBR288C']
YKS7,['YJL024C']
YKT6,['YKL196C']
YKT9,['YKL198C']
YKU70,['YMR284W']
YKU80,['YMR106C']
YL1,['YOR063W']
YL16A,['YML073C']
YL24,['YGL103W']
YL25,['YOL127W']
YL3,['YPL131W']
YL37,['YPL143W']
YL38,['YGL030W']
YL40,['YJL189W']
YL43,['YFR032C-A']
YLA1,['YDL051W']
YLF1,['YHL014C']
YLF2,['YHL014C']
YLH47,['YPR125W']
YLR157W-A,['YLR157W-D']
YLR157W-B,['YLR157W-E']
YLR157W-C,['YLR157W-E']
YLR312C-B,['YLR313C']
YLR337W,['YLR337C']
YLR391W,['YLR390W-A']
YLR391W-A,['YLR390W-A']
YMC1,['YPR058W']
YMC2,['YBR104W']
YMD8,['YML038C']
YME1,['YPR024W']
YME2,['YMR302C']
YME6,['YLL006W']
YMK1,['YNL074C']
YML010C-B,['YML009C-A']
YML010W-A,['YML009W-B']
YML010W-B,['YML009C-A']
YML013C-A,['YML012C-A']
YML032C-A,['YML031C-A']
YML033W,['YML034W']
YML035C-A,['YML034C-A']
YML048W-A,['YML047W-A']
YML058C-A,['YML057C-A']
YML095C-A,['YML094C-A']
YML102C-A,['YML101C-A']
YML117W-A,['YML116W-A']
YML6,['YML025C']
YMR1,['YJR110W']
YMR158C-B,['YMR158C-A']
YMR158W-A,['YMR158W-B']
YMR26,['YGR076C']
YMR268W-A,['YMR269W']
YMR31,['YFR049W']
YMR44,['YMR225C']
YNA1,['YNL061W']
YND1,['YER005W']
YNG1,['YOR064C']
YNG2,['YHR090C']
YNK1,['YKL067W']
YNL097C-A,['YNL097C-B']
YNM3,['YNL123W']
YNO1,['YGL160W']
YNS0,['YNL180C']
YNT1,['YDR394W']
YNT20,['YLR059C']
YOD1,['YFL044C']
YOK22,['YNL070W']
YOL053C-A,['YOL052C-A']
YOP1,['YPR028W']
YOR088W,['YOR087W']
YOR1,['YGR281W']
YOR240W,['YOR239W']
YOR29-01,['YOR050C']
YOR29-02,['YOR051C']
YOR29-03,['YOR052C']
YOR29-04,['YOR053W']
YOR29-05,['YOR054C']
YOR29-06,['YOR055W']
YOR29-07,['YOR056C']
YOR29-08,['YOR057W']
YOR29-09,['YOR058C']
YOR29-10,['YOR059C']
YOR29-11,['YOR060C']
YOR29-12,['YOR061W']
YOR29-13,['YOR062C']
YOR29-14,['YOR063W']
YOR29-15,['YOR064C']
YOR29-16,['YOR065W']
YOR29-17,['YOR066W']
YOR29-18,['YOR067C']
YOR29-19,['YOR068C']
YOR29-20,['YOR069W']
YOR29-21,['YOR070C']
YOR29-22,['YOR071C']
YOR29-23,['YOR072W']
YOR29-24,['YOR073W']
YOR29-25,['YOR074C']
YOR29-26,['YOR075W']
YOR29-27,['YOR076C']
YOR29-28,['YOR077W']
YOR29-29,['YOR078W']
YOR29-30,['YOR079C']
YOR29-31,['YOR080W']
YOR3165W,['YOR092W']
YORK,['YJL093C']
YOS1,['YER074W-A']
YOS9,['YDR057W']
