Systematic Name,Standard Name,protein_domain,Domain Description,Start Coordinate,End Coordinate,term_link,gene_link
YJL218W, ,PF12464,Maltose acetyltransferase; Maltose/galactoside acetyltransferase,10,57,<a href='https://pfam.xfam.org/family/PF12464' target='_blank'>PF12464</a>,<a href='https://www.yeastgenome.org/locus/YJL218W/protein' target='_blank'>YJL218W</a>
YJL218W, ,PF14602,Hexapeptide repeat of succinyl-transferase; Hexapeptide repeat,130,163,<a href='https://pfam.xfam.org/family/PF14602' target='_blank'>PF14602</a>,<a href='https://www.yeastgenome.org/locus/YJL218W/protein' target='_blank'>YJL218W</a>
YJL217W,REE1,PF07081,Protein of unknown function (DUF1349); Protein of unknown function DUF1349,14,188,<a href='https://pfam.xfam.org/family/PF07081' target='_blank'>PF07081</a>,<a href='https://www.yeastgenome.org/locus/YJL217W/protein' target='_blank'>YJL217W</a>
YJL216C,IMA5,PF00128,"Alpha amylase, catalytic domain; Glycosyl hydrolase, family 13, catalytic domain",32,395,<a href='https://pfam.xfam.org/family/PF00128' target='_blank'>PF00128</a>,<a href='https://www.yeastgenome.org/locus/YJL216C/protein' target='_blank'>YJL216C</a>
YJL214W,HXT8,PF00083,"Sugar (and other) transporter; Major facilitator,  sugar transporter-like",69,530,<a href='https://pfam.xfam.org/family/PF00083' target='_blank'>PF00083</a>,<a href='https://www.yeastgenome.org/locus/YJL214W/protein' target='_blank'>YJL214W</a>
YJL213W, ,PF01979,Amidohydrolase family; Amidohydrolase-related,4,330,<a href='https://pfam.xfam.org/family/PF01979' target='_blank'>PF01979</a>,<a href='https://www.yeastgenome.org/locus/YJL213W/protein' target='_blank'>YJL213W</a>
YJL212C,OPT1,PF03169,"OPT oligopeptide transporter protein; Oligopeptide transporter, OPT superfamily",107,758,<a href='https://pfam.xfam.org/family/PF03169' target='_blank'>PF03169</a>,<a href='https://www.yeastgenome.org/locus/YJL212C/protein' target='_blank'>YJL212C</a>
YJL210W,PEX2,PF04757,"Pex2 / Pex12 amino terminal region; Pex, N-terminal",13,206,<a href='https://pfam.xfam.org/family/PF04757' target='_blank'>PF04757</a>,<a href='https://www.yeastgenome.org/locus/YJL210W/protein' target='_blank'>YJL210W</a>
YJL208C,NUC1,PF01223,DNA/RNA non-specific endonuclease; DNA/RNA non-specific endonuclease,56,288,<a href='https://pfam.xfam.org/family/PF01223' target='_blank'>PF01223</a>,<a href='https://www.yeastgenome.org/locus/YJL208C/protein' target='_blank'>YJL208C</a>
YJL206C, ,PF00172,Fungal Zn(2)-Cys(6) binuclear cluster domain; Zn(2)-C6 fungal-type DNA-binding domain,45,81,<a href='https://pfam.xfam.org/family/PF00172' target='_blank'>PF00172</a>,<a href='https://www.yeastgenome.org/locus/YJL206C/protein' target='_blank'>YJL206C</a>
YJL206C, ,PF04082,"Fungal specific transcription factor domain; Transcription factor domain, fungi",194,446,<a href='https://pfam.xfam.org/family/PF04082' target='_blank'>PF04082</a>,<a href='https://www.yeastgenome.org/locus/YJL206C/protein' target='_blank'>YJL206C</a>
YJL205C,NCE101,PF11654,Non-classical export protein 1; Non-classical export protein 1,7,50,<a href='https://pfam.xfam.org/family/PF11654' target='_blank'>PF11654</a>,<a href='https://www.yeastgenome.org/locus/YJL205C/protein' target='_blank'>YJL205C</a>
YJL204C,RCY1,PF07393,Exocyst complex component Sec10; Exocyst complex component Sec10-like,75,826,<a href='https://pfam.xfam.org/family/PF07393' target='_blank'>PF07393</a>,<a href='https://www.yeastgenome.org/locus/YJL204C/protein' target='_blank'>YJL204C</a>
YJL203W,PRP21,PF01805,Surp module; SWAP/Surp,12,55,<a href='https://pfam.xfam.org/family/PF01805' target='_blank'>PF01805</a>,<a href='https://www.yeastgenome.org/locus/YJL203W/protein' target='_blank'>YJL203W</a>
YJL203W,PRP21,PF01805,Surp module; SWAP/Surp,94,142,<a href='https://pfam.xfam.org/family/PF01805' target='_blank'>PF01805</a>,<a href='https://www.yeastgenome.org/locus/YJL203W/protein' target='_blank'>YJL203W</a>
YJL203W,PRP21,PF12230,Pre-mRNA splicing factor PRP21 like protein; Splicing factor 3A subunit 1,155,271,<a href='https://pfam.xfam.org/family/PF12230' target='_blank'>PF12230</a>,<a href='https://www.yeastgenome.org/locus/YJL203W/protein' target='_blank'>YJL203W</a>
YJL201W,ECM25,PF00620,RhoGAP domain; Rho GTPase-activating protein domain,195,332,<a href='https://pfam.xfam.org/family/PF00620' target='_blank'>PF00620</a>,<a href='https://www.yeastgenome.org/locus/YJL201W/protein' target='_blank'>YJL201W</a>
YJL201W,ECM25,PF13716,Divergent CRAL/TRIO domain; CRAL-TRIO lipid binding domain,21,167,<a href='https://pfam.xfam.org/family/PF13716' target='_blank'>PF13716</a>,<a href='https://www.yeastgenome.org/locus/YJL201W/protein' target='_blank'>YJL201W</a>
YJL200C,ACO2,PF00330,"Aconitase family (aconitate hydratase); Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain",58,505,<a href='https://pfam.xfam.org/family/PF00330' target='_blank'>PF00330</a>,<a href='https://www.yeastgenome.org/locus/YJL200C/protein' target='_blank'>YJL200C</a>
YJL200C,ACO2,PF00694,"Aconitase C-terminal domain; Aconitase A/isopropylmalate dehydratase small subunit, swivel domain",586,713,<a href='https://pfam.xfam.org/family/PF00694' target='_blank'>PF00694</a>,<a href='https://www.yeastgenome.org/locus/YJL200C/protein' target='_blank'>YJL200C</a>
YJL198W,PHO90,PF03105,SPX domain; SPX domain,211,288,<a href='https://pfam.xfam.org/family/PF03105' target='_blank'>PF03105</a>,<a href='https://www.yeastgenome.org/locus/YJL198W/protein' target='_blank'>YJL198W</a>
YJL198W,PHO90,PF03105,SPX domain; SPX domain,1,175,<a href='https://pfam.xfam.org/family/PF03105' target='_blank'>PF03105</a>,<a href='https://www.yeastgenome.org/locus/YJL198W/protein' target='_blank'>YJL198W</a>
YJL198W,PHO90,PF03600,Citrate transporter; Citrate transporter-like domain,450,790,<a href='https://pfam.xfam.org/family/PF03600' target='_blank'>PF03600</a>,<a href='https://www.yeastgenome.org/locus/YJL198W/protein' target='_blank'>YJL198W</a>
YJL197W,UBP12,PF00443,"Ubiquitin carboxyl-terminal hydrolase; Peptidase C19, ubiquitin carboxyl-terminal hydrolase",364,1107,<a href='https://pfam.xfam.org/family/PF00443' target='_blank'>PF00443</a>,<a href='https://www.yeastgenome.org/locus/YJL197W/protein' target='_blank'>YJL197W</a>
YJL196C,ELO1,PF01151,GNS1/SUR4 family; ELO family,59,300,<a href='https://pfam.xfam.org/family/PF01151' target='_blank'>PF01151</a>,<a href='https://www.yeastgenome.org/locus/YJL196C/protein' target='_blank'>YJL196C</a>
YJL194W,CDC6,PF09079,"CDC6, C terminal winged helix domain; Cdc6, C-terminal",418,484,<a href='https://pfam.xfam.org/family/PF09079' target='_blank'>PF09079</a>,<a href='https://www.yeastgenome.org/locus/YJL194W/protein' target='_blank'>YJL194W</a>
YJL194W,CDC6,PF13401,AAA domain; AAA+ ATPase domain,102,263,<a href='https://pfam.xfam.org/family/PF13401' target='_blank'>PF13401</a>,<a href='https://www.yeastgenome.org/locus/YJL194W/protein' target='_blank'>YJL194W</a>
YJL193W, ,PF03151,Triose-phosphate Transporter family; Sugar phosphate transporter domain,15,230,<a href='https://pfam.xfam.org/family/PF03151' target='_blank'>PF03151</a>,<a href='https://www.yeastgenome.org/locus/YJL193W/protein' target='_blank'>YJL193W</a>
YJL193W, ,PF03151,Triose-phosphate Transporter family; Sugar phosphate transporter domain,259,386,<a href='https://pfam.xfam.org/family/PF03151' target='_blank'>PF03151</a>,<a href='https://www.yeastgenome.org/locus/YJL193W/protein' target='_blank'>YJL193W</a>
YJL192C,SOP4,PF17081,Suppressor of PMA 1-7 protein; Protein Sop4,24,227,<a href='https://pfam.xfam.org/family/PF17081' target='_blank'>PF17081</a>,<a href='https://www.yeastgenome.org/locus/YJL192C/protein' target='_blank'>YJL192C</a>
YJL191W,RPS14B,PF00411,Ribosomal protein S11; Ribosomal protein S11,16,134,<a href='https://pfam.xfam.org/family/PF00411' target='_blank'>PF00411</a>,<a href='https://www.yeastgenome.org/locus/YJL191W/protein' target='_blank'>YJL191W</a>
YJL190C,RPS22A,PF00410,Ribosomal protein S8; Ribosomal protein S8,7,130,<a href='https://pfam.xfam.org/family/PF00410' target='_blank'>PF00410</a>,<a href='https://www.yeastgenome.org/locus/YJL190C/protein' target='_blank'>YJL190C</a>
YJL189W,RPL39,PF00832,Ribosomal L39 protein; Ribosomal protein L39e,9,50,<a href='https://pfam.xfam.org/family/PF00832' target='_blank'>PF00832</a>,<a href='https://www.yeastgenome.org/locus/YJL189W/protein' target='_blank'>YJL189W</a>
YJL187C,SWE1,PF00069,Protein kinase domain; Protein kinase domain,445,790,<a href='https://pfam.xfam.org/family/PF00069' target='_blank'>PF00069</a>,<a href='https://www.yeastgenome.org/locus/YJL187C/protein' target='_blank'>YJL187C</a>
YJL186W,MNN5,PF11051,Mannosyltransferase putative; Alpha-mannosyltransferase,150,433,<a href='https://pfam.xfam.org/family/PF11051' target='_blank'>PF11051</a>,<a href='https://www.yeastgenome.org/locus/YJL186W/protein' target='_blank'>YJL186W</a>
YJL184W,GON7,PF08738,"Gon7 family; EKC/KEOPS complex, subunit Gon7",4,110,<a href='https://pfam.xfam.org/family/PF08738' target='_blank'>PF08738</a>,<a href='https://www.yeastgenome.org/locus/YJL184W/protein' target='_blank'>YJL184W</a>
YJL183W,MNN11,PF05637,galactosyl transferase GMA12/MNN10 family; Glycosyltransferase 34,157,409,<a href='https://pfam.xfam.org/family/PF05637' target='_blank'>PF05637</a>,<a href='https://www.yeastgenome.org/locus/YJL183W/protein' target='_blank'>YJL183W</a>
YJL180C,ATP12,PF07542,"ATP12 chaperone protein; ATP12, ATP synthase F1-assembly protein",53,192,<a href='https://pfam.xfam.org/family/PF07542' target='_blank'>PF07542</a>,<a href='https://www.yeastgenome.org/locus/YJL180C/protein' target='_blank'>YJL180C</a>
YJL179W,PFD1,PF01920,Prefoldin subunit; Prefoldin beta-like,6,108,<a href='https://pfam.xfam.org/family/PF01920' target='_blank'>PF01920</a>,<a href='https://www.yeastgenome.org/locus/YJL179W/protein' target='_blank'>YJL179W</a>
YJL178C,ATG27,PF09451,Autophagy-related protein 27; Autophagy-related protein 27,12,267,<a href='https://pfam.xfam.org/family/PF09451' target='_blank'>PF09451</a>,<a href='https://www.yeastgenome.org/locus/YJL178C/protein' target='_blank'>YJL178C</a>
YJL177W,RPL17B,PF00237,Ribosomal protein L22p/L17e; Ribosomal protein L22/L17,17,151,<a href='https://pfam.xfam.org/family/PF00237' target='_blank'>PF00237</a>,<a href='https://www.yeastgenome.org/locus/YJL177W/protein' target='_blank'>YJL177W</a>
YJL176C,SWI3,PF00249,Myb-like DNA-binding domain; SANT/Myb domain,526,568,<a href='https://pfam.xfam.org/family/PF00249' target='_blank'>PF00249</a>,<a href='https://www.yeastgenome.org/locus/YJL176C/protein' target='_blank'>YJL176C</a>
YJL176C,SWI3,PF04433,SWIRM domain; SWIRM domain,308,393,<a href='https://pfam.xfam.org/family/PF04433' target='_blank'>PF04433</a>,<a href='https://www.yeastgenome.org/locus/YJL176C/protein' target='_blank'>YJL176C</a>
YJL176C,SWI3,PF16495,"SWIRM-associated region 1; SMARCC, C-terminal",658,736,<a href='https://pfam.xfam.org/family/PF16495' target='_blank'>PF16495</a>,<a href='https://www.yeastgenome.org/locus/YJL176C/protein' target='_blank'>YJL176C</a>
YJL174W,KRE9,PF05390,"Yeast cell wall synthesis protein KRE9/KNH1; Yeast cell wall synthesis Kre9/Knh1, C-terminal",172,272,<a href='https://pfam.xfam.org/family/PF05390' target='_blank'>PF05390</a>,<a href='https://www.yeastgenome.org/locus/YJL174W/protein' target='_blank'>YJL174W</a>
YJL174W,KRE9,PF10342,Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family; Kre9/Knh1 family,27,135,<a href='https://pfam.xfam.org/family/PF10342' target='_blank'>PF10342</a>,<a href='https://www.yeastgenome.org/locus/YJL174W/protein' target='_blank'>YJL174W</a>
YJL173C,RFA3,PF08661,Replication factor A protein 3; Replication factor A protein 3,1,122,<a href='https://pfam.xfam.org/family/PF08661' target='_blank'>PF08661</a>,<a href='https://www.yeastgenome.org/locus/YJL173C/protein' target='_blank'>YJL173C</a>
YJL172W,CPS1,PF01546,Peptidase family M20/M25/M40; Peptidase M20,164,570,<a href='https://pfam.xfam.org/family/PF01546' target='_blank'>PF01546</a>,<a href='https://www.yeastgenome.org/locus/YJL172W/protein' target='_blank'>YJL172W</a>
YJL172W,CPS1,PF07687,"Peptidase dimerisation domain; Peptidase M20, dimerisation domain",288,443,<a href='https://pfam.xfam.org/family/PF07687' target='_blank'>PF07687</a>,<a href='https://www.yeastgenome.org/locus/YJL172W/protein' target='_blank'>YJL172W</a>
YJL171C,TOH1,PF10287,"Putative TOS1-like glycosyl hydrolase (DUF2401); Cell wall protein YJL171C/Tos1, C-terminal",105,339,<a href='https://pfam.xfam.org/family/PF10287' target='_blank'>PF10287</a>,<a href='https://www.yeastgenome.org/locus/YJL171C/protein' target='_blank'>YJL171C</a>
YJL171C,TOH1,PF10290,"Glycine-rich protein domain (DUF2403); Cell wall protein YJL171C/Tos1, N-terminal",27,93,<a href='https://pfam.xfam.org/family/PF10290' target='_blank'>PF10290</a>,<a href='https://www.yeastgenome.org/locus/YJL171C/protein' target='_blank'>YJL171C</a>
YJL168C,SET2,PF18507,WW domain; WW domain,479,505,<a href='https://pfam.xfam.org/family/PF18507' target='_blank'>PF18507</a>,<a href='https://www.yeastgenome.org/locus/YJL168C/protein' target='_blank'>YJL168C</a>
YJL168C,SET2,PF17907,AWS domain; AWS domain,80,117,<a href='https://pfam.xfam.org/family/PF17907' target='_blank'>PF17907</a>,<a href='https://www.yeastgenome.org/locus/YJL168C/protein' target='_blank'>YJL168C</a>
YJL168C,SET2,PF00856,SET domain; SET domain,131,237,<a href='https://pfam.xfam.org/family/PF00856' target='_blank'>PF00856</a>,<a href='https://www.yeastgenome.org/locus/YJL168C/protein' target='_blank'>YJL168C</a>
YJL168C,SET2,PF08236,SRI (Set2 Rpb1 interacting) domain; Set2 Rpb1 interacting domain,627,711,<a href='https://pfam.xfam.org/family/PF08236' target='_blank'>PF08236</a>,<a href='https://www.yeastgenome.org/locus/YJL168C/protein' target='_blank'>YJL168C</a>
YJL167W,ERG20,PF00348,Polyprenyl synthetase; Polyprenyl synthetase,38,304,<a href='https://pfam.xfam.org/family/PF00348' target='_blank'>PF00348</a>,<a href='https://www.yeastgenome.org/locus/YJL167W/protein' target='_blank'>YJL167W</a>
YJL166W,QCR8,PF02939,UcrQ family; Cytochrome b-c1 complex subunit 8,12,88,<a href='https://pfam.xfam.org/family/PF02939' target='_blank'>PF02939</a>,<a href='https://www.yeastgenome.org/locus/YJL166W/protein' target='_blank'>YJL166W</a>
YJL165C,HAL5,PF00069,Protein kinase domain; Protein kinase domain,598,837,<a href='https://pfam.xfam.org/family/PF00069' target='_blank'>PF00069</a>,<a href='https://www.yeastgenome.org/locus/YJL165C/protein' target='_blank'>YJL165C</a>
YJL164C,TPK1,PF00069,Protein kinase domain; Protein kinase domain,87,341,<a href='https://pfam.xfam.org/family/PF00069' target='_blank'>PF00069</a>,<a href='https://www.yeastgenome.org/locus/YJL164C/protein' target='_blank'>YJL164C</a>
YJL163C, ,PF07690,Major Facilitator Superfamily; Major facilitator superfamily,86,508,<a href='https://pfam.xfam.org/family/PF07690' target='_blank'>PF07690</a>,<a href='https://www.yeastgenome.org/locus/YJL163C/protein' target='_blank'>YJL163C</a>
YJL162C,JJJ2,PF00226,DnaJ domain; DnaJ domain,13,74,<a href='https://pfam.xfam.org/family/PF00226' target='_blank'>PF00226</a>,<a href='https://www.yeastgenome.org/locus/YJL162C/protein' target='_blank'>YJL162C</a>
YJL160C,PIR5,PF00399,Yeast PIR protein repeat; Yeast PIR protein repeat,107,120,<a href='https://pfam.xfam.org/family/PF00399' target='_blank'>PF00399</a>,<a href='https://www.yeastgenome.org/locus/YJL160C/protein' target='_blank'>YJL160C</a>
YJL160C,PIR5,PF00399,Yeast PIR protein repeat; Yeast PIR protein repeat,63,78,<a href='https://pfam.xfam.org/family/PF00399' target='_blank'>PF00399</a>,<a href='https://www.yeastgenome.org/locus/YJL160C/protein' target='_blank'>YJL160C</a>
YJL160C,PIR5,PF00399,Yeast PIR protein repeat; Yeast PIR protein repeat,83,97,<a href='https://pfam.xfam.org/family/PF00399' target='_blank'>PF00399</a>,<a href='https://www.yeastgenome.org/locus/YJL160C/protein' target='_blank'>YJL160C</a>
YJL159W,HSP150,PF00399,Yeast PIR protein repeat; Yeast PIR protein repeat,73,88,<a href='https://pfam.xfam.org/family/PF00399' target='_blank'>PF00399</a>,<a href='https://www.yeastgenome.org/locus/YJL159W/protein' target='_blank'>YJL159W</a>
YJL159W,HSP150,PF00399,Yeast PIR protein repeat; Yeast PIR protein repeat,97,114,<a href='https://pfam.xfam.org/family/PF00399' target='_blank'>PF00399</a>,<a href='https://www.yeastgenome.org/locus/YJL159W/protein' target='_blank'>YJL159W</a>
YJL159W,HSP150,PF00399,Yeast PIR protein repeat; Yeast PIR protein repeat,116,133,<a href='https://pfam.xfam.org/family/PF00399' target='_blank'>PF00399</a>,<a href='https://www.yeastgenome.org/locus/YJL159W/protein' target='_blank'>YJL159W</a>
YJL159W,HSP150,PF00399,Yeast PIR protein repeat; Yeast PIR protein repeat,140,157,<a href='https://pfam.xfam.org/family/PF00399' target='_blank'>PF00399</a>,<a href='https://www.yeastgenome.org/locus/YJL159W/protein' target='_blank'>YJL159W</a>
YJL159W,HSP150,PF00399,Yeast PIR protein repeat; Yeast PIR protein repeat,164,181,<a href='https://pfam.xfam.org/family/PF00399' target='_blank'>PF00399</a>,<a href='https://www.yeastgenome.org/locus/YJL159W/protein' target='_blank'>YJL159W</a>
YJL159W,HSP150,PF00399,Yeast PIR protein repeat; Yeast PIR protein repeat,188,205,<a href='https://pfam.xfam.org/family/PF00399' target='_blank'>PF00399</a>,<a href='https://www.yeastgenome.org/locus/YJL159W/protein' target='_blank'>YJL159W</a>
YJL159W,HSP150,PF00399,Yeast PIR protein repeat; Yeast PIR protein repeat,207,224,<a href='https://pfam.xfam.org/family/PF00399' target='_blank'>PF00399</a>,<a href='https://www.yeastgenome.org/locus/YJL159W/protein' target='_blank'>YJL159W</a>
YJL159W,HSP150,PF00399,Yeast PIR protein repeat; Yeast PIR protein repeat,226,243,<a href='https://pfam.xfam.org/family/PF00399' target='_blank'>PF00399</a>,<a href='https://www.yeastgenome.org/locus/YJL159W/protein' target='_blank'>YJL159W</a>
YJL159W,HSP150,PF00399,Yeast PIR protein repeat; Yeast PIR protein repeat,245,262,<a href='https://pfam.xfam.org/family/PF00399' target='_blank'>PF00399</a>,<a href='https://www.yeastgenome.org/locus/YJL159W/protein' target='_blank'>YJL159W</a>
YJL159W,HSP150,PF00399,Yeast PIR protein repeat; Yeast PIR protein repeat,264,281,<a href='https://pfam.xfam.org/family/PF00399' target='_blank'>PF00399</a>,<a href='https://www.yeastgenome.org/locus/YJL159W/protein' target='_blank'>YJL159W</a>
YJL159W,HSP150,PF00399,Yeast PIR protein repeat; Yeast PIR protein repeat,284,299,<a href='https://pfam.xfam.org/family/PF00399' target='_blank'>PF00399</a>,<a href='https://www.yeastgenome.org/locus/YJL159W/protein' target='_blank'>YJL159W</a>
